time_data,waveform
-0.006445056000000001,-1.38672
-0.0064447488,-1.41797
-0.0064444416,-1.39453
-0.006444134400000001,-1.39453
-0.0064438272,-1.41016
-0.006443520000000001,-1.38672
-0.0064432128000000005,-1.39453
-0.0064429056,-1.41797
-0.006442598400000001,-1.41797
-0.0064422912,-1.40234
-0.0064419839999999996,-1.42578
-0.006441676800000001,-1.39453
-0.0064413696,-1.41016
-0.006441062400000001,-1.41797
-0.0064407552,-1.41797
-0.006440448,-1.41016
-0.006440140800000001,-1.41797
-0.0064398336,-1.39453
-0.006439526400000001,-1.41016
-0.0064392192000000004,-1.38672
-0.006438912,-1.42578
-0.006438604800000001,-1.43359
-0.0064382976,-1.41016
-0.006437990400000001,-1.41797
-0.0064376832000000005,-1.40234
-0.006437376,-1.38672
-0.006437068800000001,-1.41016
-0.0064367616,-1.42578
-0.0064364544,-1.42578
-0.006436147200000001,-1.40234
-0.00643584,-1.40234
-0.006435532800000001,-1.39453
-0.0064352256,-1.42578
-0.0064349184,-1.41016
-0.006434611200000001,-1.41797
-0.006434304,-1.39453
-0.006433996800000001,-1.40234
-0.0064336896000000005,-1.41016
-0.0064333824,-1.40234
-0.006433075200000001,-1.37891
-0.006432768,-1.41016
-0.006432460800000001,-1.37891
-0.0064321536000000006,-1.41797
-0.0064318464,-1.41797
-0.006431539200000001,-1.37891
-0.006431232,-1.39453
-0.0064309248,-1.40234
-0.006430617600000001,-1.38672
-0.0064303104,-1.40234
-0.006430003200000001,-1.39453
-0.006429696,-1.38672
-0.0064293888,-1.40234
-0.006429081600000001,-1.42578
-0.0064287744,-1.42578
-0.006428467200000001,-1.41016
-0.0064281600000000005,-1.41797
-0.0064278528,-1.41016
-0.006427545600000001,-1.41016
-0.0064272384,-1.42578
-0.006426931200000001,-1.38672
-0.006426624000000001,-1.42578
-0.0064263168,-1.38672
-0.006426009600000001,-1.39453
-0.0064257024,-1.37891
-0.0064253952,-1.38672
-0.006425088000000001,-1.39453
-0.0064247808,-1.41797
-0.006424473600000001,-1.40234
-0.0064241664,-1.38672
-0.0064238592,-1.41016
-0.006423552000000001,-1.40234
-0.0064232448,-1.41016
-0.006422937600000001,-1.40234
-0.0064226304000000005,-1.37109
-0.0064223232,-1.39453
-0.006422016000000001,-1.41797
-0.0064217088,-1.39453
-0.0064214015999999995,-1.41797
-0.006421094400000001,-1.39453
-0.0064207872,-1.38672
-0.006420480000000001,-1.40234
-0.0064201728,-1.41016
-0.0064198656,-1.40234
-0.006419558400000001,-1.40234
-0.0064192512,-1.40234
-0.006418944000000001,-1.39453
-0.0064186368,-1.37891
-0.0064183296,-1.40234
-0.006418022400000001,-1.39453
-0.0064177152,-1.39453
-0.006417408000000001,-1.39453
-0.0064171008000000005,-1.39453
-0.0064167936,-1.40234
-0.006416486400000001,-1.38672
-0.0064161792,-1.40234
-0.0064158719999999995,-1.41016
-0.006415564800000001,-1.42578
-0.0064152576,-1.41016
-0.006414950400000001,-1.42578
-0.0064146432,-1.42578
-0.006414336,-1.41016
-0.006414028800000001,-1.40234
-0.0064137216,-1.40234
-0.006413414400000001,-1.41797
-0.0064131072,-1.39453
-0.0064128,-1.40234
-0.006412492800000001,-1.41797
-0.0064121856,-1.40234
-0.006411878400000001,-1.41016
-0.0064115712000000005,-1.37891
-0.006411264,-1.39453
-0.006410956800000001,-1.39453
-0.0064106496,-1.38672
-0.0064103423999999996,-1.39453
-0.006410035200000001,-1.41797
-0.006409728,-1.37891
-0.006409420800000001,-1.42578
-0.0064091136,-1.40234
-0.0064088064,-1.41016
-0.006408499200000001,-1.38672
-0.006408192,-1.41016
-0.006407884800000001,-1.41016
-0.0064075776000000004,-1.41797
-0.0064072704,-1.39453
-0.006406963200000001,-1.39453
-0.006406656,-1.40234
-0.006406348800000001,-1.39453
-0.0064060416000000005,-1.40234
-0.0064057344,-1.40234
-0.006405427200000001,-1.39453
-0.00640512,-1.38672
-0.0064048128,-1.41797
-0.006404505600000001,-1.39453
-0.0064041984,-1.40234
-0.006403891200000001,-1.40234
-0.006403584,-1.39453
-0.0064032768,-1.40234
-0.006402969600000001,-1.41016
-0.0064026624,-1.39453
-0.006402355200000001,-1.37109
-0.0064020480000000005,-1.37891
-0.0064017408,-1.41016
-0.006401433600000001,-1.39453
-0.0064011264,-1.39453
-0.006400819200000001,-1.41016
-0.0064005120000000006,-1.40234
-0.0064002048,-1.39453
-0.006399897600000001,-1.41016
-0.0063995904,-1.42578
-0.0063992832,-1.34766
-0.006398976000000001,-1.40234
-0.0063986688,-1.38672
-0.006398361600000001,-1.39453
-0.0063980544,-1.40234
-0.0063977472,-1.40234
-0.006397440000000001,-1.41797
-0.0063971328,-1.37891
-0.006396825600000001,-1.37109
-0.0063965184000000005,-1.38672
-0.0063962112,-1.39453
-0.006395904000000001,-1.40234
-0.0063955968,-1.41016
-0.006395289600000001,-1.39453
-0.006394982400000001,-1.41797
-0.0063946752,-1.41016
-0.006394368000000001,-1.40234
-0.0063940608,-1.37891
-0.0063937536,-1.37891
-0.006393446400000001,-1.39453
-0.0063931392,-1.37109
-0.006392832000000001,-1.37891
-0.0063925248,-1.41797
-0.0063922176,-1.37891
-0.006391910400000001,-1.38672
-0.0063916032,-1.39453
-0.006391296000000001,-1.39453
-0.0063909888000000005,-1.40234
-0.0063906816,-1.39453
-0.006390374400000001,-1.38672
-0.0063900672,-1.38672
-0.0063897599999999995,-1.41797
-0.006389452800000001,-1.39453
-0.0063891456,-1.39453
-0.006388838400000001,-1.40234
-0.0063885312,-1.38672
-0.006388224,-1.37891
-0.006387916800000001,-1.39453
-0.0063876096,-1.40234
-0.006387302400000001,-1.42578
-0.0063869952,-1.37891
-0.006386688,-1.39453
-0.006386380800000001,-1.40234
-0.0063860736,-1.38672
-0.006385766400000001,-1.39453
-0.0063854592000000005,-1.37891
-0.006385152,-1.37109
-0.006384844800000001,-1.40234
-0.0063845376,-1.38672
-0.0063842303999999996,-1.38672
-0.006383923200000001,-1.41797
-0.006383616,-1.37891
-0.006383308800000001,-1.39453
-0.0063830016,-1.38672
-0.0063826944,-1.41797
-0.006382387200000001,-1.37109
-0.00638208,-1.39453
-0.006381772800000001,-1.39453
-0.0063814656,-1.41016
-0.0063811584,-1.37109
-0.006380851200000001,-1.37891
-0.006380544,-1.39453
-0.006380236800000001,-1.37109
-0.0063799296000000005,-1.39453
-0.0063796224,-1.37891
-0.006379315200000001,-1.37109
-0.006379008,-1.40234
-0.0063787008,-1.40234
-0.006378393600000001,-1.39453
-0.0063780864,-1.41016
-0.006377779200000001,-1.34766
-0.006377472,-1.39453
-0.0063771648,-1.38672
-0.006376857600000001,-1.40234
-0.0063765504,-1.37891
-0.006376243200000001,-1.39453
-0.0063759360000000005,-1.40234
-0.0063756288,-1.37891
-0.006375321600000001,-1.41016
-0.0063750144,-1.37891
-0.006374707200000001,-1.37109
-0.0063744000000000006,-1.37109
-0.0063740928,-1.37109
-0.006373785600000001,-1.40234
-0.0063734784,-1.40234
-0.0063731712,-1.40234
-0.006372864000000001,-1.37109
-0.0063725568,-1.38672
-0.006372249600000001,-1.39453
-0.0063719424,-1.39453
-0.0063716352,-1.38672
-0.006371328000000001,-1.40234
-0.0063710208,-1.36328
-0.006370713600000001,-1.37109
-0.0063704064000000005,-1.39453
-0.0063700992,-1.37109
-0.006369792000000001,-1.38672
-0.0063694848,-1.38672
-0.006369177600000001,-1.42578
-0.006368870400000001,-1.39453
-0.0063685632,-1.40234
-0.006368256000000001,-1.35547
-0.0063679488,-1.38672
-0.0063676416,-1.37891
-0.006367334400000001,-1.40234
-0.0063670272,-1.39453
-0.006366720000000001,-1.41016
-0.0063664128,-1.38672
-0.0063661056,-1.38672
-0.006365798400000001,-1.38672
-0.0063654912,-1.36328
-0.006365184000000001,-1.37109
-0.0063648768000000005,-1.40234
-0.0063645696,-1.39453
-0.006364262400000001,-1.39453
-0.0063639552,-1.41016
-0.006363648000000001,-1.37891
-0.006363340800000001,-1.38672
-0.0063630336,-1.40234
-0.006362726400000001,-1.38672
-0.0063624192,-1.37891
-0.006362112,-1.39453
-0.006361804800000001,-1.39453
-0.0063614976,-1.41797
-0.006361190400000001,-1.40234
-0.0063608832,-1.36328
-0.006360576,-1.37109
-0.006360268800000001,-1.41016
-0.0063599616,-1.40234
-0.006359654400000001,-1.40234
-0.0063593472000000005,-1.37891
-0.00635904,-1.39453
-0.006358732800000001,-1.37891
-0.0063584256,-1.37891
-0.0063581183999999995,-1.41016
-0.006357811200000001,-1.39453
-0.006357504,-1.37109
-0.006357196800000001,-1.37109
-0.0063568896,-1.38672
-0.0063565824,-1.37891
-0.006356275200000001,-1.37891
-0.006355968,-1.38672
-0.006355660800000001,-1.37891
-0.0063553536,-1.37109
-0.0063550464,-1.39453
-0.006354739200000001,-1.41797
-0.006354432,-1.35547
-0.006354124800000001,-1.37891
-0.0063538176000000005,-1.38672
-0.0063535104,-1.39453
-0.006353203200000001,-1.38672
-0.006352896,-1.38672
-0.0063525887999999996,-1.40234
-0.006352281600000001,-1.38672
-0.0063519744,-1.39453
-0.006351667200000001,-1.38672
-0.00635136,-1.38672
-0.0063510528,-1.38672
-0.006350745600000001,-1.38672
-0.0063504384,-1.40234
-0.006350131200000001,-1.38672
-0.0063498240000000004,-1.41797
-0.0063495168,-1.38672
-0.006349209600000001,-1.42578
-0.0063489024,-1.37109
-0.006348595200000001,-1.37109
-0.0063482880000000005,-1.37109
-0.0063479808,-1.37891
-0.006347673600000001,-1.37891
-0.0063473664,-1.37891
-0.0063470592,-1.37891
-0.006346752000000001,-1.39453
-0.0063464448,-1.39453
-0.006346137600000001,-1.40234
-0.0063458304,-1.37109
-0.0063455232,-1.37109
-0.006345216000000001,-1.37109
-0.0063449088,-1.41797
-0.006344601600000001,-1.37109
-0.0063442944000000005,-1.36328
-0.0063439872,-1.38672
-0.006343680000000001,-1.37891
-0.0063433728,-1.37891
-0.006343065600000001,-1.37109
-0.0063427584000000006,-1.38672
-0.0063424512,-1.38672
-0.006342144000000001,-1.39453
-0.0063418368,-1.37109
-0.0063415296,-1.37109
-0.006341222400000001,-1.37109
-0.0063409152,-1.40234
-0.006340608000000001,-1.35547
-0.0063403008,-1.38672
-0.0063399936,-1.37891
-0.006339686400000001,-1.39453
-0.0063393792,-1.39453
-0.006339072000000001,-1.37109
-0.0063387648000000005,-1.37109
-0.0063384576,-1.39453
-0.006338150400000001,-1.37891
-0.0063378432,-1.41016
-0.006337536000000001,-1.39453
-0.006337228800000001,-1.36328
-0.0063369216,-1.37891
-0.006336614400000001,-1.39453
-0.0063363072,-1.37109
-0.006336,-1.40234
-0.006335692800000001,-1.36328
-0.0063353856,-1.39453
-0.006335078400000001,-1.37891
-0.0063347712,-1.38672
-0.006334464,-1.37891
-0.006334156800000001,-1.37891
-0.0063338496,-1.37109
-0.006333542400000001,-1.34766
-0.0063332352000000005,-1.35547
-0.006332928,-1.39453
-0.006332620800000001,-1.36328
-0.0063323136,-1.37891
-0.0063320063999999995,-1.36328
-0.006331699200000001,-1.39453
-0.006331392,-1.37891
-0.006331084800000001,-1.36328
-0.0063307776,-1.37109
-0.0063304704,-1.34766
-0.006330163200000001,-1.37891
-0.006329856,-1.37109
-0.006329548800000001,-1.37891
-0.0063292416,-1.38672
-0.0063289344,-1.37109
-0.006328627200000001,-1.38672
-0.00632832,-1.37109
-0.006328012800000001,-1.38672
-0.0063277056000000005,-1.41016
-0.0063273984,-1.37109
-0.006327091200000001,-1.38672
-0.006326784,-1.36328
-0.0063264767999999996,-1.34766
-0.006326169600000001,-1.39453
-0.0063258624,-1.38672
-0.006325555200000001,-1.39453
-0.006325248,-1.38672
-0.0063249408,-1.38672
-0.006324633600000001,-1.38672
-0.0063243264,-1.37109
-0.006324019200000001,-1.40234
-0.006323712,-1.37109
-0.0063234048,-1.37109
-0.006323097600000001,-1.37891
-0.0063227904,-1.37891
-0.006322483200000001,-1.39453
-0.0063221760000000005,-1.38672
-0.0063218688,-1.38672
-0.006321561600000001,-1.37109
-0.0063212544,-1.37109
-0.0063209472,-1.37109
-0.006320640000000001,-1.37891
-0.0063203328,-1.37109
-0.006320025600000001,-1.37891
-0.0063197184,-1.37109
-0.0063194112,-1.37109
-0.006319104000000001,-1.36328
-0.0063187968,-1.37109
-0.006318489600000001,-1.40234
-0.0063181824000000004,-1.37891
-0.0063178752,-1.38672
-0.006317568000000001,-1.37891
-0.0063172608,-1.38672
-0.006316953600000001,-1.37891
-0.0063166464000000005,-1.37109
-0.0063163392,-1.37109
-0.006316032000000001,-1.35547
-0.0063157248,-1.38672
-0.0063154176,-1.38672
-0.006315110400000001,-1.39453
-0.0063148032,-1.40234
-0.006314496000000001,-1.39453
-0.0063141888,-1.36328
-0.0063138816,-1.39453
-0.006313574400000001,-1.37891
-0.0063132672,-1.36328
-0.006312960000000001,-1.37109
-0.0063126528000000005,-1.36328
-0.0063123456,-1.38672
-0.006312038400000001,-1.35547
-0.0063117312,-1.39453
-0.006311424000000001,-1.37109
-0.006311116800000001,-1.38672
-0.0063108096,-1.37109
-0.006310502400000001,-1.37891
-0.0063101952,-1.38672
-0.006309888,-1.34766
-0.006309580800000001,-1.38672
-0.0063092736,-1.39453
-0.006308966400000001,-1.34766
-0.0063086592,-1.38672
-0.006308352,-1.37109
-0.006308044800000001,-1.40234
-0.0063077376,-1.37891
-0.006307430400000001,-1.39453
-0.0063071232000000005,-1.37109
-0.006306816,-1.37109
-0.006306508800000001,-1.39453
-0.0063062016,-1.35547
-0.006305894400000001,-1.35547
-0.006305587200000001,-1.38672
-0.00630528,-1.37891
-0.006304972800000001,-1.37891
-0.0063046656,-1.37109
-0.0063043584,-1.36328
-0.006304051200000001,-1.38672
-0.006303744,-1.37109
-0.006303436800000001,-1.36328
-0.0063031296,-1.37109
-0.0063028224,-1.36328
-0.006302515200000001,-1.35547
-0.006302208,-1.37891
-0.006301900800000001,-1.38672
-0.0063015936000000005,-1.36328
-0.0063012864,-1.37109
-0.006300979200000001,-1.37109
-0.006300672,-1.38672
-0.0063003647999999995,-1.39453
-0.006300057600000001,-1.38672
-0.0062997504,-1.34766
-0.006299443200000001,-1.37109
-0.006299136,-1.41016
-0.0062988288,-1.38672
-0.006298521600000001,-1.37109
-0.0062982144,-1.35547
-0.006297907200000001,-1.37891
-0.0062976,-1.37109
-0.0062972928,-1.39453
-0.006296985600000001,-1.37109
-0.0062966784,-1.36328
-0.006296371200000001,-1.37109
-0.0062960640000000005,-1.37109
-0.0062957568,-1.37109
-0.006295449600000001,-1.37109
-0.0062951424,-1.37891
-0.0062948351999999996,-1.38672
-0.006294528000000001,-1.37891
-0.0062942208,-1.38672
-0.006293913600000001,-1.37891
-0.0062936064,-1.35547
-0.0062932992,-1.36328
-0.006292992000000001,-1.37109
-0.0062926848,-1.37109
-0.006292377600000001,-1.35547
-0.0062920704000000004,-1.33984
-0.0062917632,-1.34766
-0.006291456000000001,-1.36328
-0.0062911488,-1.37891
-0.006290841600000001,-1.35547
-0.0062905344000000005,-1.33984
-0.0062902272,-1.39453
-0.006289920000000001,-1.35547
-0.0062896128,-1.36328
-0.0062893056,-1.37109
-0.006288998400000001,-1.39453
-0.0062886912,-1.34766
-0.006288384000000001,-1.35547
-0.0062880768,-1.37109
-0.0062877696,-1.35547
-0.006287462400000001,-1.34766
-0.0062871552,-1.35547
-0.006286848000000001,-1.35547
-0.0062865408000000005,-1.38672
-0.0062862336,-1.35547
-0.006285926400000001,-1.37891
-0.0062856192,-1.34766
-0.006285312000000001,-1.34766
-0.0062850048000000006,-1.36328
-0.0062846976,-1.38672
-0.006284390400000001,-1.35547
-0.0062840832,-1.39453
-0.006283776,-1.37109
-0.006283468800000001,-1.37109
-0.0062831616,-1.36328
-0.006282854400000001,-1.36328
-0.0062825472,-1.40234
-0.00628224,-1.37891
-0.006281932800000001,-1.36328
-0.0062816256,-1.35547
-0.006281318400000001,-1.37109
-0.0062810112000000005,-1.34766
-0.006280704,-1.34766
-0.006280396800000001,-1.37109
-0.0062800896,-1.34766
-0.006279782400000001,-1.37109
-0.006279475200000001,-1.33203
-0.006279168,-1.39453
-0.006278860800000001,-1.41016
-0.0062785536,-1.35547
-0.0062782464,-1.33203
-0.006277939200000001,-1.36328
-0.006277632,-1.36328
-0.006277324800000001,-1.33203
-0.0062770176,-1.35547
-0.0062767104,-1.38672
-0.006276403200000001,-1.37109
-0.006276096,-1.37891
-0.006275788800000001,-1.37109
-0.0062754816000000005,-1.37891
-0.0062751744,-1.33984
-0.006274867200000001,-1.36328
-0.00627456,-1.37109
-0.0062742527999999995,-1.36328
-0.006273945600000001,-1.36328
-0.0062736384,-1.34766
-0.006273331200000001,-1.35547
-0.006273024,-1.37891
-0.0062727168,-1.37109
-0.006272409600000001,-1.34766
-0.0062721024,-1.37109
-0.006271795200000001,-1.37109
-0.006271488,-1.33984
-0.0062711808,-1.36328
-0.006270873600000001,-1.37109
-0.0062705664,-1.37109
-0.006270259200000001,-1.35547
-0.0062699520000000005,-1.37109
-0.0062696448,-1.34766
-0.006269337600000001,-1.34766
-0.0062690304,-1.33203
-0.0062687231999999996,-1.35547
-0.006268416000000001,-1.37891
-0.0062681088,-1.37109
-0.006267801600000001,-1.34766
-0.0062674944,-1.37109
-0.0062671872,-1.34766
-0.006266880000000001,-1.35547
-0.0062665728,-1.37109
-0.006266265600000001,-1.37109
-0.0062659584,-1.33984
-0.0062656512,-1.37109
-0.006265344000000001,-1.35547
-0.0062650368,-1.38672
-0.006264729600000001,-1.37109
-0.0062644224000000005,-1.37891
-0.0062641152,-1.34766
-0.006263808000000001,-1.34766
-0.0062635008,-1.33984
-0.0062631936,-1.34766
-0.006262886400000001,-1.33984
-0.0062625792,-1.37109
-0.006262272000000001,-1.34766
-0.0062619648,-1.34766
-0.0062616576,-1.34766
-0.006261350400000001,-1.37109
-0.0062610432,-1.34766
-0.006260736000000001,-1.36328
-0.0062604288000000004,-1.37109
-0.0062601216,-1.37109
-0.006259814400000001,-1.33203
-0.0062595072,-1.37109
-0.006259200000000001,-1.34766
-0.0062588928000000005,-1.35547
-0.0062585856,-1.34766
-0.006258278400000001,-1.34766
-0.0062579712,-1.37109
-0.006257664,-1.35547
-0.006257356800000001,-1.37109
-0.0062570496,-1.37109
-0.006256742400000001,-1.37109
-0.0062564352,-1.34766
-0.006256128,-1.37109
-0.006255820800000001,-1.36328
-0.0062555136,-1.34766
-0.006255206400000001,-1.37109
-0.0062548992000000005,-1.37891
-0.006254592,-1.37109
-0.006254284800000001,-1.33203
-0.0062539776,-1.37109
-0.006253670400000001,-1.32422
-0.0062533632000000006,-1.34766
-0.006253056,-1.35547
-0.006252748800000001,-1.35547
-0.0062524416,-1.37109
-0.0062521344,-1.36328
-0.006251827200000001,-1.37109
-0.00625152,-1.36328
-0.006251212800000001,-1.36328
-0.0062509056,-1.37109
-0.0062505984,-1.34766
-0.006250291200000001,-1.36328
-0.006249984,-1.34766
-0.006249676800000001,-1.36328
-0.0062493696000000005,-1.35547
-0.0062490624,-1.34766
-0.006248755200000001,-1.37109
-0.006248448,-1.39453
-0.006248140800000001,-1.34766
-0.006247833600000001,-1.33984
-0.0062475264,-1.37891
-0.006247219200000001,-1.36328
-0.006246912,-1.37109
-0.0062466048,-1.34766
-0.006246297600000001,-1.35547
-0.0062459904,-1.35547
-0.006245683200000001,-1.33203
-0.006245376,-1.38672
-0.0062450688,-1.35547
-0.006244761600000001,-1.37109
-0.0062444544,-1.36328
-0.006244147200000001,-1.36328
-0.0062438400000000005,-1.34766
-0.0062435328,-1.34766
-0.006243225600000001,-1.37109
-0.0062429184,-1.34766
-0.0062426111999999995,-1.36328
-0.006242304000000001,-1.37109
-0.0062419968,-1.35547
-0.006241689600000001,-1.36328
-0.0062413824,-1.36328
-0.0062410752,-1.36328
-0.006240768000000001,-1.36328
-0.0062404608,-1.34766
-0.006240153600000001,-1.37109
-0.0062398464,-1.35547
-0.0062395392,-1.36328
-0.006239232000000001,-1.33984
-0.0062389248,-1.35547
-0.006238617600000001,-1.37109
-0.0062383104000000005,-1.36328
-0.0062380032,-1.34766
-0.006237696000000001,-1.35547
-0.0062373888,-1.35547
-0.0062370815999999996,-1.35547
-0.006236774400000001,-1.35547
-0.0062364672,-1.37109
-0.006236160000000001,-1.34766
-0.0062358528,-1.33984
-0.0062355456,-1.37109
-0.006235238400000001,-1.36328
-0.0062349312,-1.36328
-0.006234624000000001,-1.33984
-0.0062343168000000004,-1.37109
-0.0062340096,-1.35547
-0.006233702400000001,-1.37109
-0.0062333952,-1.33984
-0.006233088000000001,-1.34766
-0.0062327808000000005,-1.33203
-0.0062324736,-1.31641
-0.006232166400000001,-1.34766
-0.0062318592,-1.36328
-0.006231552,-1.36328
-0.006231244800000001,-1.35547
-0.0062309376,-1.35547
-0.006230630400000001,-1.33984
-0.0062303232,-1.33203
-0.006230016,-1.35547
-0.006229708800000001,-1.34766
-0.0062294016,-1.35547
-0.006229094400000001,-1.37109
-0.0062287872000000005,-1.37109
-0.00622848,-1.35547
-0.006228172800000001,-1.36328
-0.0062278656,-1.34766
-0.006227558400000001,-1.33984
-0.0062272512000000006,-1.35547
-0.006226944,-1.36328
-0.006226636800000001,-1.34766
-0.0062263296,-1.37109
-0.0062260224,-1.37109
-0.006225715200000001,-1.36328
-0.006225408,-1.33984
-0.006225100800000001,-1.38672
-0.0062247936,-1.36328
-0.0062244864,-1.37109
-0.006224179200000001,-1.36328
-0.006223872,-1.34766
-0.006223564800000001,-1.32422
-0.0062232576000000005,-1.33203
-0.0062229504,-1.34766
-0.006222643200000001,-1.37109
-0.006222336,-1.36328
-0.006222028800000001,-1.37109
-0.006221721600000001,-1.37109
-0.0062214144,-1.36328
-0.006221107200000001,-1.36328
-0.0062208,-1.34766
-0.0062204928,-1.36328
-0.006220185600000001,-1.33984
-0.0062198784,-1.33984
-0.006219571200000001,-1.34766
-0.006219264,-1.37109
-0.0062189568,-1.33984
-0.006218649600000001,-1.35547
-0.0062183424,-1.37109
-0.006218035200000001,-1.37891
-0.0062177280000000005,-1.31641
-0.0062174208,-1.34766
-0.006217113600000001,-1.33984
-0.0062168064,-1.33203
-0.0062164991999999995,-1.33984
-0.006216192000000001,-1.34766
-0.0062158848,-1.33984
-0.006215577600000001,-1.37109
-0.0062152704,-1.33984
-0.0062149632,-1.37109
-0.006214656000000001,-1.34766
-0.0062143488,-1.36328
-0.006214041600000001,-1.35547
-0.0062137344,-1.37109
-0.0062134272,-1.33984
-0.006213120000000001,-1.35547
-0.0062128128,-1.36328
-0.006212505600000001,-1.34766
-0.0062121984000000005,-1.35547
-0.0062118912,-1.34766
-0.006211584000000001,-1.37109
-0.0062112768,-1.34766
-0.0062109695999999995,-1.35547
-0.006210662400000001,-1.34766
-0.0062103552,-1.33203
-0.006210048000000001,-1.37891
-0.0062097408,-1.34766
-0.0062094336,-1.33984
-0.006209126400000001,-1.35547
-0.0062088192,-1.36328
-0.006208512000000001,-1.34766
-0.0062082048,-1.34766
-0.0062078976,-1.36328
-0.006207590400000001,-1.34766
-0.0062072832,-1.35547
-0.006206976000000001,-1.37109
-0.0062066688000000005,-1.36328
-0.0062063616,-1.34766
-0.006206054400000001,-1.34766
-0.0062057472,-1.33984
-0.00620544,-1.32422
-0.006205132800000001,-1.33203
-0.0062048256,-1.33203
-0.006204518400000001,-1.36328
-0.0062042112,-1.34766
-0.006203904,-1.36328
-0.006203596800000001,-1.34766
-0.0062032896,-1.31641
-0.006202982400000001,-1.34766
-0.0062026752000000004,-1.34766
-0.006202368,-1.35547
-0.006202060800000001,-1.36328
-0.0062017536,-1.33203
-0.006201446400000001,-1.37891
-0.0062011392000000005,-1.36328
-0.006200832,-1.36328
-0.006200524800000001,-1.35547
-0.0062002176,-1.31641
-0.0061999104,-1.34766
-0.006199603200000001,-1.33984
-0.006199296,-1.34766
-0.006198988800000001,-1.34766
-0.0061986816,-1.36328
-0.0061983744,-1.34766
-0.006198067200000001,-1.34766
-0.00619776,-1.36328
-0.006197452800000001,-1.33984
-0.0061971456000000005,-1.37109
-0.0061968384,-1.33984
-0.006196531200000001,-1.32422
-0.006196224,-1.37109
-0.006195916800000001,-1.35547
-0.0061956096000000006,-1.33984
-0.0061953024,-1.33984
-0.006194995200000001,-1.33984
-0.006194688,-1.33984
-0.0061943808,-1.36328
-0.006194073600000001,-1.33203
-0.0061937664,-1.36328
-0.006193459200000001,-1.36328
-0.006193152,-1.33203
-0.0061928448,-1.36328
-0.006192537600000001,-1.33984
-0.0061922304,-1.34766
-0.006191923200000001,-1.33984
-0.0061916160000000005,-1.36328
-0.0061913088,-1.33984
-0.006191001600000001,-1.35547
-0.0061906944,-1.36328
-0.006190387200000001,-1.35547
-0.006190080000000001,-1.33984
-0.0061897728,-1.33203
-0.006189465600000001,-1.35547
-0.0061891584,-1.34766
-0.0061888512,-1.34766
-0.006188544000000001,-1.35547
-0.0061882368,-1.35547
-0.006187929600000001,-1.34766
-0.0061876224,-1.33984
-0.0061873152,-1.32422
-0.006187008000000001,-1.33984
-0.0061867008,-1.32422
-0.006186393600000001,-1.34766
-0.0061860864000000005,-1.33203
-0.0061857792,-1.34766
-0.006185472000000001,-1.34766
-0.0061851648,-1.33984
-0.0061848575999999995,-1.36328
-0.006184550400000001,-1.35547
-0.0061842432,-1.37109
-0.006183936000000001,-1.34766
-0.0061836288,-1.34766
-0.0061833216,-1.36328
-0.006183014400000001,-1.33203
-0.0061827072,-1.33203
-0.006182400000000001,-1.34766
-0.0061820928,-1.32422
-0.0061817856,-1.33203
-0.006181478400000001,-1.34766
-0.0061811712,-1.32422
-0.006180864000000001,-1.33203
-0.0061805568000000005,-1.32422
-0.0061802496,-1.36328
-0.006179942400000001,-1.37109
-0.0061796352,-1.34766
-0.0061793279999999996,-1.37109
-0.006179020800000001,-1.34766
-0.0061787136,-1.35547
-0.006178406400000001,-1.36328
-0.0061780992,-1.32422
-0.006177792,-1.34766
-0.006177484800000001,-1.37109
-0.0061771776,-1.36328
-0.006176870400000001,-1.34766
-0.0061765632000000004,-1.35547
-0.006176256,-1.32422
-0.006175948800000001,-1.35547
-0.0061756416,-1.33203
-0.006175334400000001,-1.33984
-0.0061750272000000005,-1.36328
-0.00617472,-1.35547
-0.006174412800000001,-1.33984
-0.0061741056,-1.33203
-0.0061737984,-1.33984
-0.006173491200000001,-1.32422
-0.006173184,-1.33984
-0.006172876800000001,-1.34766
-0.0061725696,-1.33984
-0.0061722624,-1.33203
-0.006171955200000001,-1.33203
-0.006171648,-1.33203
-0.006171340800000001,-1.33984
-0.0061710336000000005,-1.33984
-0.0061707264,-1.33984
-0.006170419200000001,-1.33984
-0.006170112,-1.33984
-0.006169804800000001,-1.35547
-0.0061694976000000006,-1.34766
-0.0061691904,-1.33203
-0.006168883200000001,-1.34766
-0.006168576,-1.34766
-0.0061682688,-1.34766
-0.006167961600000001,-1.33203
-0.0061676544,-1.33984
-0.006167347200000001,-1.35547
-0.00616704,-1.33984
-0.0061667328,-1.33984
-0.006166425600000001,-1.31641
-0.0061661184,-1.37109
-0.006165811200000001,-1.33984
-0.0061655040000000005,-1.33203
-0.0061651968,-1.33984
-0.006164889600000001,-1.33984
-0.0061645824,-1.35547
-0.006164275200000001,-1.32422
-0.006163968000000001,-1.33984
-0.0061636608,-1.33203
-0.006163353600000001,-1.35547
-0.0061630464,-1.34766
-0.0061627392,-1.34766
-0.006162432000000001,-1.34766
-0.0061621248,-1.36328
-0.006161817600000001,-1.34766
-0.0061615104,-1.37109
-0.0061612032,-1.34766
-0.006160896000000001,-1.33984
-0.0061605888,-1.33984
-0.006160281600000001,-1.35547
-0.0061599744000000005,-1.33203
-0.0061596672,-1.33984
-0.006159360000000001,-1.33203
-0.0061590528,-1.36328
